STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,3/19/1972,,,0.12,",,0,0700",0,",,0,",0,",,0,",53,",,0",35,",,0",36,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,3/20/1972,,,0,",,0,0700",0,",,0,",0,",,0,",57,",,0",30,",,0",32,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,3/21/1972,,,0,",,0,0700",0,",,0,",0,",,0,",69,",,0",32,",,0",40,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,3/22/1972,,,0.28,",,0,0700",0,",,0,",0,",,0,",72,",,0",40,",,0",53,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,3/23/1972,,,0.01,",,0,0700",0,"T,,0,",0,"T,,0,",53,",,0",31,",,0",31,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,3/24/1972,,,0,"T,,0,0700",0,"T,,0,",0,"T,,0,",32,",,0",27,",,0",28,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,3/25/1972,,,0,"T,,0,0700",0,"T,,0,",0,",,0,",33,",,0",23,",,0",24,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,3/26/1972,,,0,",,0,0700",0,",,0,",0,",,0,",38,",,0",22,",,0",25,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,3/27/1972,,,0,"T,,0,0700",0,"T,,0,",0,",,0,",48,",,0",25,",,0",37,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,3/28/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",45,",,0",36,",,0",43,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,3/29/1972,,,0,",,0,0700",0,",,0,",0,",,0,",61,",,0",36,",,0",40,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,3/30/1972,,,0.11,",,0,0700",0,",,0,",0,",,0,",54,",,0",39,",,0",39,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,3/31/1972,,,0,",,0,0700",0,",,0,",0,",,0,",52,",,0",36,",,0",38,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/1/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",48,",,0",30,",,0",33,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/2/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",57,",,0",29,",,0",32,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/3/1972,,,0,"T,,0,0700",0,"T,,0,",0,",,0,",40,",,0",29,",,0",29,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/4/1972,,,0.04,",,0,0700",0,",,0,",0,",,0,",66,",,0",29,",,0",48,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/5/1972,,,0.01,",,0,0700",0,",,0,",0,",,0,",52,",,0",26,",,0",28,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/6/1972,,,0,",,0,0700",0,",,0,",0,",,0,",62,",,0",27,",,0",36,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/7/1972,,,0,",,0,0700",0,",,0,",0,",,0,",72,",,0",35,",,0",47,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/8/1972,,,0.79,",,0,0700",0,"T,,0,",0,",,0,",65,",,0",30,",,0",30,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/9/1972,,,0,"T,,0,0700",0,"T,,0,",0,",,0,",34,",,0",21,",,0",24,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/10/1972,,,0,",,0,0700",0,",,0,",0,",,0,",52,",,0",23,",,0",31,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/11/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",60,",,0",31,",,0",51,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/12/1972,,,0.42,",,0,0700",0,",,0,",0,",,0,",62,",,0",47,",,0",50,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/13/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",62,",,0",50,",,0",52,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/14/1972,,,0.64,",,0,0700",0,",,0,",0,",,0,",81,",,0",52,",,0",58,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/15/1972,,,0.24,",,0,0700",0,",,0,",0,",,0,",71,",,0",52,",,0",53,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/16/1972,,,0.4,",,0,0700",0,",,0,",0,",,0,",75,",,0",53,",,0",55,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/17/1972,,,0.15,",,0,0700",0,",,0,",0,",,0,",76,",,0",51,",,0",51,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/18/1972,,,0,",,0,0700",0,",,0,",0,",,0,",67,",,0",36,",,0",39,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/19/1972,,,0,",,0,0700",0,",,0,",0,",,0,",79,",,0",38,",,0",46,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/20/1972,,,0,",,0,0700",0,",,0,",0,",,0,",82,",,0",46,",,0",58,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/21/1972,,,0.01,",,0,0700",0,",,0,",0,",,0,",79,",,0",52,",,0",56,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/22/1972,,,0.69,",,0,0700",0,",,0,",0,",,0,",56,",,0",44,",,0",46,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/23/1972,,,0.08,",,0,0700",0,",,0,",0,",,0,",63,",,0",39,",,0",41,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/24/1972,,,0.09,",,0,0700",0,",,0,",0,",,0,",76,",,0",41,",,0",48,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/25/1972,,,0,",,0,0700",0,",,0,",0,",,0,",57,",,0",35,",,0",39,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/26/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",49,",,0",30,",,0",32,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/27/1972,,,0,",,0,0700",0,",,0,",0,",,0,",58,",,0",31,",,0",33,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/28/1972,,,0,",,0,0700",0,",,0,",0,",,0,",66,",,0",33,",,0",36,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/29/1972,,,0,",,0,0700",0,",,0,",0,",,0,",70,",,0",36,",,0",48,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,4/30/1972,,,0.05,",,0,0700",0,",,0,",0,",,0,",76,",,0",48,",,0",52,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/1/1972,,,0,",,0,0700",0,",,0,",0,",,0,",75,",,0",46,",,0",47,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/2/1972,,,0,",,0,0700",0,",,0,",0,",,0,",79,",,0",47,",,0",57,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/3/1972,,,0.72,",,0,0700",0,",,0,",0,",,0,",78,",,0",56,",,0",57,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/4/1972,,,0.41,",,0,0700",0,",,0,",0,",,0,",67,",,0",48,",,0",49,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/5/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",63,",,0",40,",,0",42,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/6/1972,,,0,",,0,0700",0,",,0,",0,",,0,",68,",,0",39,",,0",40,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/7/1972,,,0,",,0,0700",0,",,0,",0,",,0,",80,",,0",40,",,0",47,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/8/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",79,",,0",47,",,0",58,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/9/1972,,,0.8,",,0,0700",0,",,0,",0,",,0,",65,",,0",56,",,0",57,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/10/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",66,",,0",44,",,0",44,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/11/1972,,,0,",,0,0700",0,",,0,",0,",,0,",63,",,0",37,",,0",39,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/12/1972,,,0,",,0,0700",0,",,0,",0,",,0,",73,",,0",37,",,0",38,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/13/1972,,,0,",,0,0700",0,",,0,",0,",,0,",76,",,0",38,",,0",49,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/14/1972,,,0.33,",,0,0700",0,",,0,",0,",,0,",70,",,0",49,",,0",56,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/15/1972,,,0.05,",,0,0700",0,",,0,",0,",,0,",75,",,0",53,",,0",54,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/16/1972,,,0.1,",,0,0700",0,",,0,",0,",,0,",72,",,0",50,",,0",51,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/17/1972,,,0.01,",,0,0700",0,",,0,",0,",,0,",68,",,0",51,",,0",55,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/18/1972,,,0.01,",,0,0700",0,",,0,",0,",,0,",71,",,0",51,",,0",53,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/19/1972,,,0.11,",,0,0700",0,",,0,",0,",,0,",70,",,0",51,",,0",52,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/20/1972,,,0.31,",,0,0700",0,",,0,",0,",,0,",73,",,0",52,",,0",56,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/21/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",69,",,0",55,",,0",57,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/22/1972,,,0.33,",,0,0700",0,",,0,",0,",,0,",76,",,0",56,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/23/1972,,,0.04,",,0,0700",0,",,0,",0,",,0,",78,",,0",56,",,0",58,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/24/1972,,,0,",,0,0700",0,",,0,",0,",,0,",78,",,0",43,",,0",46,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/25/1972,,,0,",,0,0700",0,",,0,",0,",,0,",83,",,0",46,",,0",51,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/26/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",83,",,0",45,",,0",45,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/27/1972,,,0,",,0,0700",0,",,0,",0,",,0,",72,",,0",39,",,0",41,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/28/1972,,,0,",,0,0700",0,",,0,",0,",,0,",75,",,0",39,",,0",44,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/29/1972,,,0,",,0,0700",0,",,0,",0,",,0,",74,",,0",44,",,0",54,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/30/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",82,",,0",53,",,0",61,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,5/31/1972,,,0.36,",,0,0700",0,",,0,",0,",,0,",78,",,0",59,",,0",60,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/1/1972,,,0,",,0,0700",0,",,0,",0,",,0,",71,",,0",40,",,0",42,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/2/1972,,,0,",,0,0700",0,",,0,",0,",,0,",68,",,0",42,",,0",47,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/3/1972,,,0,",,0,0700",0,",,0,",0,",,0,",78,",,0",45,",,0",49,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/4/1972,,,0,",,0,0700",0,",,0,",0,",,0,",84,",,0",48,",,0",53,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/5/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",81,",,0",53,",,0",60,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/6/1972,,,0,",,0,0700",0,",,0,",0,",,0,",81,",,0",54,",,0",56,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/7/1972,,,0.03,",,0,0700",0,",,0,",0,",,0,",71,",,0",56,",,0",59,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/8/1972,,,0,",,0,0700",0,",,0,",0,",,0,",76,",,0",49,",,0",50,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/9/1972,,,0,",,0,0700",0,",,0,",0,",,0,",83,",,0",50,",,0",57,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/10/1972,,,0.11,",,0,0700",0,",,0,",0,",,0,",81,",,0",56,",,0",57,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/11/1972,,,0,",,0,0700",0,",,0,",0,",,0,",65,",,0",37,",,0",39,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/12/1972,,,0,",,0,0700",0,",,0,",0,",,0,",72,",,0",39,",,0",42,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/13/1972,,,0,",,0,0700",0,",,0,",0,",,0,",81,",,0",41,",,0",57,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/14/1972,,,0.06,",,0,0700",0,",,0,",0,",,0,",73,",,0",57,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/15/1972,,,0.23,",,0,0700",0,",,0,",0,",,0,",88,",,0",63,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/16/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",88,",,0",63,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/17/1972,,,0.77,",,0,0700",0,",,0,",0,",,0,",74,",,0",63,",,0",63,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/18/1972,,,1.65,",,0,0700",0,",,0,",0,",,0,",68,",,0",62,",,0",63,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/19/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",79,",,0",62,",,0",63,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/20/1972,,,0.42,",,0,0700",0,",,0,",0,",,0,",78,",,0",63,",,0",65,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/21/1972,,,1.14,",,0,0700",0,",,0,",0,",,0,",78,",,0",64,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/22/1972,,,0.1,",,0,0700",0,",,0,",0,",,0,",72,",,0",55,",,0",56,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/23/1972,,,0.11,",,0,0700",0,",,0,",0,",,0,",63,",,0",52,",,0",52,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/24/1972,,,0.04,",,0,0700",0,",,0,",0,",,0,",53,",,0",48,",,0",51,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/25/1972,,,0,",,0,0700",0,",,0,",0,",,0,",60,",,0",51,",,0",54,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/26/1972,,,0,",,0,0700",0,",,0,",0,",,0,",75,",,0",53,",,0",54,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/27/1972,,,0,",,0,0700",0,",,0,",0,",,0,",77,",,0",53,",,0",56,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/28/1972,,,0,",,0,0700",0,",,0,",0,",,0,",81,",,0",55,",,0",59,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/29/1972,,,0.56,",,0,0700",0,",,0,",0,",,0,",80,",,0",59,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/30/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",79,",,0",56,",,0",59,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/1/1972,,,0.12,",,0,0700",0,",,0,",0,",,0,",70,",,0",59,",,0",60,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/2/1972,,,0,",,0,0700",0,",,0,",0,",,0,",84,",,0",60,",,0",62,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/3/1972,,,0.11,",,0,0700",0,",,0,",0,",,0,",85,",,0",62,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/4/1972,,,1.01,",,0,0700",0,",,0,",0,",,0,",75,",,0",62,",,0",63,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/5/1972,,,1.81,",,0,0700",0,",,0,",0,",,0,",79,",,0",61,",,0",61,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/6/1972,,,0.03,",,0,0700",0,",,0,",0,",,0,",65,",,0",50,",,0",50,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/7/1972,,,0,",,0,0700",0,",,0,",0,",,0,",70,",,0",49,",,0",49,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/8/1972,,,0,",,0,0700",0,",,0,",0,",,0,",75,",,0",49,",,0",54,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/9/1972,,,0,",,0,0700",0,",,0,",0,",,0,",79,",,0",53,",,0",56,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/10/1972,,,0,",,0,0700",0,",,0,",0,",,0,",81,",,0",55,",,0",58,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/11/1972,,,0,",,0,0700",0,",,0,",0,",,0,",83,",,0",58,",,0",63,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/12/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",85,",,0",62,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/13/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",80,",,0",64,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/14/1972,,,0,",,0,0700",0,",,0,",0,",,0,",86,",,0",64,",,0",65,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/15/1972,,,0,",,0,0700",0,",,0,",0,",,0,",87,",,0",64,",,0",65,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/16/1972,,,0,",,0,0700",0,",,0,",0,",,0,",86,",,0",65,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/17/1972,,,0.63,",,0,0700",0,",,0,",0,",,0,",81,",,0",65,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/18/1972,,,0.14,",,0,0700",0,",,0,",0,",,0,",85,",,0",67,",,0",68,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/19/1972,,,0.19,",,0,0700",0,",,0,",0,",,0,",89,",,0",68,",,0",69,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/20/1972,,,0.35,",,0,0700",0,",,0,",0,",,0,",89,",,0",67,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/21/1972,,,0,",,0,0700",0,",,0,",0,",,0,",90,",,0",67,",,0",71,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/22/1972,,,0,",,0,0700",0,",,0,",0,",,0,",91,",,0",70,",,0",72,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/23/1972,,,0,",,0,0700",0,",,0,",0,",,0,",91,",,0",70,",,0",71,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/24/1972,,,0,",,0,0700",0,",,0,",0,",,0,",90,",,0",67,",,0",69,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/25/1972,,,0.02,",,0,0700",0,",,0,",0,",,0,",90,",,0",68,",,0",69,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/26/1972,,,0,",,0,0700",0,",,0,",0,",,0,",86,",,0",63,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/27/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",86,",,0",64,",,0",65,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/28/1972,,,0.9,",,0,0700",0,",,0,",0,",,0,",82,",,0",65,",,0",69,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/29/1972,,,0.82,",,0,0700",0,",,0,",0,",,0,",75,",,0",66,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/30/1972,,,0.76,",,0,0700",0,",,0,",0,",,0,",71,",,0",61,",,0",61,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/31/1972,,,0.45,",,0,0700",0,",,0,",0,",,0,",74,",,0",61,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/1/1972,,,0.01,",,0,0700",0,",,0,",0,",,0,",77,",,0",64,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/2/1972,,,0.7,",,0,0700",0,",,0,",0,",,0,",78,",,0",64,",,0",65,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/3/1972,,,0.01,",,0,0700",0,",,0,",0,",,0,",81,",,0",64,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/4/1972,,,0.13,",,0,0700",0,",,0,",0,",,0,",84,",,0",65,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/5/1972,,,0.64,",,0,0700",0,",,0,",0,",,0,",83,",,0",63,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/6/1972,,,0,",,0,0700",0,",,0,",0,",,0,",82,",,0",59,",,0",59,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/7/1972,,,0.16,",,0,0700",0,",,0,",0,",,0,",80,",,0",59,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/8/1972,,,0,"T,,0,0700",0,",,0,",0,",,0,",83,",,0",60,",,0",62,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/9/1972,,,0,",,0,0700",0,",,0,",0,",,0,",79,",,0",60,",,0",61,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/10/1972,,,0.24,",,0,0700",0,",,0,",0,",,0,",74,",,0",54,",,0",55,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/11/1972,,,0,",,0,0700",0,",,0,",0,",,0,",76,",,0",55,",,0",56,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/12/1972,,,0,",,0,0700",0,",,0,",0,",,0,",76,",,0",55,",,0",63,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/13/1972,,,0,",,0,0700",0,",,0,",0,",,0,",82,",,0",62,",,0",66,",,0,0700"
